country,year,sex,age,suicides_no,population,suicides_per_100k pop,country-year, gdp_for_year ($) ,gdp_per_capita,generation
Panama,2002,male,35-54 years,45,343226,13.11,Panama2002,"12,994,310,400",4641,Boomers
Panama,2002,male,25-34 years,27,264880,10.19,Panama2002,"12,994,310,400",4641,Generation X
Panama,2002,male,75+ years,3,33044,9.08,Panama2002,"12,994,310,400",4641,Silent
Panama,2002,male,15-24 years,27,298701,9.04,Panama2002,"12,994,310,400",4641,Millenials
Panama,2002,female,75+ years,3,37924,7.91,Panama2002,"12,994,310,400",4641,Silent
Panama,2002,female,55-74 years,5,147510,3.39,Panama2002,"12,994,310,400",4641,Silent
Panama,2002,female,35-54 years,8,345505,2.32,Panama2002,"12,994,310,400",4641,Boomers
Panama,2002,female,25-34 years,6,260156,2.31,Panama2002,"12,994,310,400",4641,Generation X
Panama,2002,female,15-24 years,6,287290,2.09,Panama2002,"12,994,310,400",4641,Millenials
Panama,2002,female,5-14 years,2,313540,0.64,Panama2002,"12,994,310,400",4641,Millenials
Panama,2002,male,5-14 years,2,325809,0.61,Panama2002,"12,994,310,400",4641,Millenials
Panama,2003,male,75+ years,10,34443,29.03,Panama2003,"13,693,981,200",4790,Silent
Panama,2003,male,15-24 years,48,301615,15.91,Panama2003,"13,693,981,200",4790,Millenials
Panama,2003,male,25-34 years,41,269356,15.22,Panama2003,"13,693,981,200",4790,Generation X
Panama,2003,male,35-54 years,51,355206,14.36,Panama2003,"13,693,981,200",4790,Boomers
Panama,2003,male,55-74 years,21,147444,14.24,Panama2003,"13,693,981,200",4790,Silent
Panama,2003,female,15-24 years,10,290113,3.45,Panama2003,"13,693,981,200",4790,Millenials
Panama,2003,female,35-54 years,6,357483,1.68,Panama2003,"13,693,981,200",4790,Boomers
Panama,2003,female,55-74 years,2,153054,1.31,Panama2003,"13,693,981,200",4790,Silent
Panama,2003,female,25-34 years,3,264433,1.13,Panama2003,"13,693,981,200",4790,Generation X
Panama,2003,male,5-14 years,3,329290,0.91,Panama2003,"13,693,981,200",4790,Millenials
Panama,2003,female,5-14 years,0,317030,0,Panama2003,"13,693,981,200",4790,Millenials
Panama,2003,female,75+ years,0,39497,0,Panama2003,"13,693,981,200",4790,Silent
Panama,2004,male,75+ years,6,35834,16.74,Panama2004,"15,013,381,700",5144,Silent
Panama,2004,male,25-34 years,43,273441,15.73,Panama2004,"15,013,381,700",5144,Generation X
Panama,2004,male,55-74 years,22,152775,14.4,Panama2004,"15,013,381,700",5144,Silent
Panama,2004,male,35-54 years,50,367374,13.61,Panama2004,"15,013,381,700",5144,Boomers
Panama,2004,male,15-24 years,28,304470,9.2,Panama2004,"15,013,381,700",5144,Millenials
Panama,2004,female,15-24 years,14,292925,4.78,Panama2004,"15,013,381,700",5144,Millenials
Panama,2004,female,25-34 years,9,268312,3.35,Panama2004,"15,013,381,700",5144,Generation X
Panama,2004,female,35-54 years,9,369619,2.43,Panama2004,"15,013,381,700",5144,Boomers
Panama,2004,male,5-14 years,3,332938,0.9,Panama2004,"15,013,381,700",5144,Millenials
Panama,2004,female,5-14 years,2,320682,0.62,Panama2004,"15,013,381,700",5144,Millenials
Panama,2004,female,55-74 years,0,158950,0,Panama2004,"15,013,381,700",5144,Silent
Panama,2004,female,75+ years,0,41133,0,Panama2004,"15,013,381,700",5144,Silent
Panama,2005,male,55-74 years,28,158455,17.67,Panama2005,"16,374,393,900",5499,Silent
Panama,2005,male,75+ years,5,37238,13.43,Panama2005,"16,374,393,900",5499,Silent
Panama,2005,male,15-24 years,39,307165,12.7,Panama2005,"16,374,393,900",5499,Millenials
Panama,2005,male,35-54 years,42,379629,11.06,Panama2005,"16,374,393,900",5499,Boomers
Panama,2005,male,25-34 years,29,277085,10.47,Panama2005,"16,374,393,900",5499,Generation X
Panama,2005,female,15-24 years,11,295636,3.72,Panama2005,"16,374,393,900",5499,Millenials
Panama,2005,female,55-74 years,4,165201,2.42,Panama2005,"16,374,393,900",5499,Silent
Panama,2005,female,75+ years,1,42852,2.33,Panama2005,"16,374,393,900",5499,Silent
Panama,2005,male,5-14 years,5,336503,1.49,Panama2005,"16,374,393,900",5499,Millenials
Panama,2005,female,25-34 years,4,271734,1.47,Panama2005,"16,374,393,900",5499,Generation X
Panama,2005,female,35-54 years,4,381819,1.05,Panama2005,"16,374,393,900",5499,Boomers
Panama,2005,female,5-14 years,0,324278,0,Panama2005,"16,374,393,900",5499,Millenials
Panama,2006,male,75+ years,11,38964,28.23,Panama2006,"18,141,666,300",5972,Silent
Panama,2006,male,55-74 years,30,163874,18.31,Panama2006,"18,141,666,300",5972,Silent
Panama,2006,male,25-34 years,45,280685,16.03,Panama2006,"18,141,666,300",5972,Generation X
Panama,2006,male,35-54 years,46,391962,11.74,Panama2006,"18,141,666,300",5972,Boomers
Panama,2006,male,15-24 years,35,309913,11.29,Panama2006,"18,141,666,300",5972,Millenials
Panama,2006,female,15-24 years,7,298651,2.34,Panama2006,"18,141,666,300",5972,Millenials
Panama,2006,male,5-14 years,5,340413,1.47,Panama2006,"18,141,666,300",5972,Millenials
Panama,2006,female,25-34 years,3,275020,1.09,Panama2006,"18,141,666,300",5972,Generation X
Panama,2006,female,55-74 years,1,171367,0.58,Panama2006,"18,141,666,300",5972,Silent
Panama,2006,female,5-14 years,1,328131,0.3,Panama2006,"18,141,666,300",5972,Millenials
Panama,2006,female,35-54 years,1,394079,0.25,Panama2006,"18,141,666,300",5972,Boomers
Panama,2006,female,75+ years,0,44900,0,Panama2006,"18,141,666,300",5972,Silent
Panama,2007,male,75+ years,7,40649,17.22,Panama2007,"21,295,984,200",6876,Silent
Panama,2007,male,35-54 years,63,404333,15.58,Panama2007,"21,295,984,200",6876,Boomers
Panama,2007,male,55-74 years,22,169617,12.97,Panama2007,"21,295,984,200",6876,Silent
Panama,2007,male,15-24 years,31,312490,9.92,Panama2007,"21,295,984,200",6876,Millenials
Panama,2007,male,25-34 years,27,283781,9.51,Panama2007,"21,295,984,200",6876,Generation X
Panama,2007,female,25-34 years,6,277823,2.16,Panama2007,"21,295,984,200",6876,Generation X
Panama,2007,female,35-54 years,7,406328,1.72,Panama2007,"21,295,984,200",6876,Boomers
Panama,2007,female,15-24 years,5,301555,1.66,Panama2007,"21,295,984,200",6876,Millenials
Panama,2007,female,5-14 years,2,331670,0.6,Panama2007,"21,295,984,200",6876,Generation Z
Panama,2007,female,55-74 years,1,177879,0.56,Panama2007,"21,295,984,200",6876,Silent
Panama,2007,female,75+ years,0,46968,0,Panama2007,"21,295,984,200",6876,Silent
Panama,2007,male,5-14 years,0,344045,0,Panama2007,"21,295,984,200",6876,Generation Z
Panama,2008,male,25-34 years,43,286535,15.01,Panama2008,"25,155,888,600",7972,Generation X
Panama,2008,male,15-24 years,42,315047,13.33,Panama2008,"25,155,888,600",7972,Millenials
Panama,2008,male,55-74 years,23,175747,13.09,Panama2008,"25,155,888,600",7972,Silent
Panama,2008,male,35-54 years,38,416678,9.12,Panama2008,"25,155,888,600",7972,Boomers
Panama,2008,male,75+ years,3,42311,7.09,Panama2008,"25,155,888,600",7972,Silent
Panama,2008,female,75+ years,2,49093,4.07,Panama2008,"25,155,888,600",7972,Silent
Panama,2008,female,15-24 years,12,304442,3.94,Panama2008,"25,155,888,600",7972,Millenials
Panama,2008,female,55-74 years,4,184787,2.16,Panama2008,"25,155,888,600",7972,Silent
Panama,2008,female,25-34 years,5,280340,1.78,Panama2008,"25,155,888,600",7972,Generation X
Panama,2008,female,35-54 years,7,418521,1.67,Panama2008,"25,155,888,600",7972,Boomers
Panama,2008,male,5-14 years,5,347309,1.44,Panama2008,"25,155,888,600",7972,Generation Z
Panama,2008,female,5-14 years,2,334826,0.6,Panama2008,"25,155,888,600",7972,Generation Z
Panama,2009,male,25-34 years,44,289198,15.21,Panama2009,"27,116,635,600",8436,Generation X
Panama,2009,male,55-74 years,27,182355,14.81,Panama2009,"27,116,635,600",8436,Silent
Panama,2009,male,35-54 years,42,428945,9.79,Panama2009,"27,116,635,600",8436,Boomers
Panama,2009,male,15-24 years,29,317792,9.13,Panama2009,"27,116,635,600",8436,Millenials
Panama,2009,male,75+ years,4,43998,9.09,Panama2009,"27,116,635,600",8436,Silent
Panama,2009,female,15-24 years,16,307454,5.2,Panama2009,"27,116,635,600",8436,Millenials
Panama,2009,female,55-74 years,3,192158,1.56,Panama2009,"27,116,635,600",8436,Silent
Panama,2009,female,25-34 years,4,282846,1.41,Panama2009,"27,116,635,600",8436,Generation X
Panama,2009,female,35-54 years,4,430632,0.93,Panama2009,"27,116,635,600",8436,Boomers
Panama,2009,male,5-14 years,3,350210,0.86,Panama2009,"27,116,635,600",8436,Generation Z
Panama,2009,female,5-14 years,1,337598,0.3,Panama2009,"27,116,635,600",8436,Generation Z
Panama,2009,female,75+ years,0,51327,0,Panama2009,"27,116,635,600",8436,Silent
Panama,2010,male,75+ years,7,45741,15.3,Panama2010,"29,440,287,600",8991,Silent
Panama,2010,male,25-34 years,41,291915,14.05,Panama2010,"29,440,287,600",8991,Generation X
Panama,2010,male,35-54 years,43,441040,9.75,Panama2010,"29,440,287,600",8991,Generation X
Panama,2010,male,55-74 years,17,189488,8.97,Panama2010,"29,440,287,600",8991,Silent
Panama,2010,male,15-24 years,22,320806,6.86,Panama2010,"29,440,287,600",8991,Millenials
Panama,2010,female,75+ years,2,53719,3.72,Panama2010,"29,440,287,600",8991,Silent
Panama,2010,female,15-24 years,11,310641,3.54,Panama2010,"29,440,287,600",8991,Millenials
Panama,2010,female,35-54 years,8,442586,1.81,Panama2010,"29,440,287,600",8991,Generation X
Panama,2010,female,25-34 years,0,285498,0,Panama2010,"29,440,287,600",8991,Generation X
Panama,2010,female,5-14 years,0,340093,0,Panama2010,"29,440,287,600",8991,Generation Z
Panama,2010,female,55-74 years,0,200021,0,Panama2010,"29,440,287,600",8991,Silent
Panama,2010,male,5-14 years,0,352867,0,Panama2010,"29,440,287,600",8991,Generation Z
Panama,2011,male,75+ years,10,47764,20.94,Panama2011,"34,686,224,300",10403,Silent
Panama,2011,male,35-54 years,46,452407,10.17,Panama2011,"34,686,224,300",10403,Generation X
Panama,2011,male,55-74 years,18,196346,9.17,Panama2011,"34,686,224,300",10403,Boomers
Panama,2011,male,15-24 years,29,323984,8.95,Panama2011,"34,686,224,300",10403,Millenials
Panama,2011,male,25-34 years,22,294852,7.46,Panama2011,"34,686,224,300",10403,Millenials
Panama,2011,female,15-24 years,9,314086,2.87,Panama2011,"34,686,224,300",10403,Millenials
Panama,2011,female,25-34 years,3,288330,1.04,Panama2011,"34,686,224,300",10403,Millenials
Panama,2011,female,55-74 years,2,207735,0.96,Panama2011,"34,686,224,300",10403,Boomers
Panama,2011,female,35-54 years,4,453917,0.88,Panama2011,"34,686,224,300",10403,Generation X
Panama,2011,female,5-14 years,1,342739,0.29,Panama2011,"34,686,224,300",10403,Generation Z
Panama,2011,female,75+ years,0,56277,0,Panama2011,"34,686,224,300",10403,Silent
Panama,2011,male,5-14 years,0,355754,0,Panama2011,"34,686,224,300",10403,Generation Z
Panama,2012,male,75+ years,6,49778,12.05,Panama2012,"40,429,734,400",11908,Silent
Panama,2012,male,55-74 years,24,203725,11.78,Panama2012,"40,429,734,400",11908,Boomers
Panama,2012,male,25-34 years,28,297870,9.4,Panama2012,"40,429,734,400",11908,Millenials
Panama,2012,male,15-24 years,29,327419,8.86,Panama2012,"40,429,734,400",11908,Millenials
Panama,2012,male,35-54 years,29,463652,6.25,Panama2012,"40,429,734,400",11908,Generation X
Panama,2012,female,15-24 years,9,317695,2.83,Panama2012,"40,429,734,400",11908,Millenials
Panama,2012,female,25-34 years,5,291345,1.72,Panama2012,"40,429,734,400",11908,Millenials
Panama,2012,female,75+ years,1,58910,1.7,Panama2012,"40,429,734,400",11908,Silent
Panama,2012,female,35-54 years,3,465096,0.65,Panama2012,"40,429,734,400",11908,Generation X
Panama,2012,male,5-14 years,1,358553,0.28,Panama2012,"40,429,734,400",11908,Generation Z
Panama,2012,female,5-14 years,0,345246,0,Panama2012,"40,429,734,400",11908,Generation Z
Panama,2012,female,55-74 years,0,215955,0,Panama2012,"40,429,734,400",11908,Boomers
Panama,2013,male,55-74 years,23,211628,10.87,Panama2013,"45,599,994,000",13189,Boomers
Panama,2013,male,75+ years,5,51811,9.65,Panama2013,"45,599,994,000",13189,Silent
Panama,2013,male,35-54 years,41,474703,8.64,Panama2013,"45,599,994,000",13189,Generation X
Panama,2013,male,15-24 years,24,331046,7.25,Panama2013,"45,599,994,000",13189,Millenials
Panama,2013,male,25-34 years,21,300914,6.98,Panama2013,"45,599,994,000",13189,Millenials
Panama,2013,female,75+ years,1,61650,1.62,Panama2013,"45,599,994,000",13189,Silent
Panama,2013,female,15-24 years,4,321379,1.24,Panama2013,"45,599,994,000",13189,Millenials
Panama,2013,female,35-54 years,5,476054,1.05,Panama2013,"45,599,994,000",13189,Generation X
Panama,2013,female,55-74 years,2,224667,0.89,Panama2013,"45,599,994,000",13189,Boomers
Panama,2013,male,5-14 years,3,361341,0.83,Panama2013,"45,599,994,000",13189,Generation Z
Panama,2013,female,5-14 years,1,347709,0.29,Panama2013,"45,599,994,000",13189,Generation Z
Panama,2013,female,25-34 years,0,294485,0,Panama2013,"45,599,994,000",13189,Millenials
Panama,2014,male,75+ years,8,53886,14.85,Panama2014,"49,921,464,400",14181,Silent
Panama,2014,male,15-24 years,37,334717,11.05,Panama2014,"49,921,464,400",14181,Millenials
Panama,2014,male,25-34 years,27,303879,8.89,Panama2014,"49,921,464,400",14181,Millenials
Panama,2014,male,35-54 years,39,485485,8.03,Panama2014,"49,921,464,400",14181,Generation X
Panama,2014,male,55-74 years,11,220050,5,Panama2014,"49,921,464,400",14181,Boomers
Panama,2014,female,35-54 years,8,486698,1.64,Panama2014,"49,921,464,400",14181,Generation X
Panama,2014,female,75+ years,1,64534,1.55,Panama2014,"49,921,464,400",14181,Silent
Panama,2014,female,15-24 years,5,325004,1.54,Panama2014,"49,921,464,400",14181,Millenials
Panama,2014,male,5-14 years,5,364214,1.37,Panama2014,"49,921,464,400",14181,Generation Z
Panama,2014,female,25-34 years,4,297642,1.34,Panama2014,"49,921,464,400",14181,Millenials
Panama,2014,female,55-74 years,1,233859,0.43,Panama2014,"49,921,464,400",14181,Boomers
Panama,2014,female,5-14 years,1,350245,0.29,Panama2014,"49,921,464,400",14181,Generation Z
Panama,2015,male,75+ years,8,56048,14.27,Panama2015,"54,315,722,500",15158,Silent
Panama,2015,male,25-34 years,26,306724,8.48,Panama2015,"54,315,722,500",15158,Millenials
Panama,2015,male,55-74 years,14,228981,6.11,Panama2015,"54,315,722,500",15158,Boomers
Panama,2015,male,35-54 years,26,495960,5.24,Panama2015,"54,315,722,500",15158,Generation X
Panama,2015,male,15-24 years,16,338328,4.73,Panama2015,"54,315,722,500",15158,Millenials
Panama,2015,female,15-24 years,8,328479,2.44,Panama2015,"54,315,722,500",15158,Millenials
Panama,2015,female,25-34 years,4,300748,1.33,Panama2015,"54,315,722,500",15158,Millenials
Panama,2015,female,55-74 years,3,243511,1.23,Panama2015,"54,315,722,500",15158,Boomers
Panama,2015,female,35-54 years,4,496986,0.8,Panama2015,"54,315,722,500",15158,Generation X
Panama,2015,male,5-14 years,1,367146,0.27,Panama2015,"54,315,722,500",15158,Generation Z
Panama,2015,female,5-14 years,0,352852,0,Panama2015,"54,315,722,500",15158,Generation Z
Panama,2015,female,75+ years,0,67619,0,Panama2015,"54,315,722,500",15158,Silent
Paraguay,1985,male,75+ years,3,19395,15.47,Paraguay1985,"2,966,234,106",964,G.I. Generation
Paraguay,1985,male,55-74 years,8,128809,6.21,Paraguay1985,"2,966,234,106",964,G.I. Generation
Paraguay,1985,male,35-54 years,11,288558,3.81,Paraguay1985,"2,966,234,106",964,Silent
Paraguay,1985,female,55-74 years,4,139742,2.86,Paraguay1985,"2,966,234,106",964,G.I. Generation
Paraguay,1985,female,15-24 years,9,362788,2.48,Paraguay1985,"2,966,234,106",964,Generation X
Paraguay,1985,male,15-24 years,9,375543,2.4,Paraguay1985,"2,966,234,106",964,Generation X
Paraguay,1985,female,25-34 years,6,258525,2.32,Paraguay1985,"2,966,234,106",964,Boomers
Paraguay,1985,male,25-34 years,4,269355,1.49,Paraguay1985,"2,966,234,106",964,Boomers
Paraguay,1985,female,5-14 years,5,457364,1.09,Paraguay1985,"2,966,234,106",964,Generation X
Paraguay,1985,female,35-54 years,3,278563,1.08,Paraguay1985,"2,966,234,106",964,Silent
Paraguay,1985,male,5-14 years,1,471865,0.21,Paraguay1985,"2,966,234,106",964,Generation X
Paraguay,1985,female,75+ years,0,26807,0,Paraguay1985,"2,966,234,106",964,G.I. Generation
Paraguay,1986,male,55-74 years,9,131783,6.83,Paraguay1986,"3,439,716,562",1086,G.I. Generation
Paraguay,1986,male,75+ years,1,20470,4.89,Paraguay1986,"3,439,716,562",1086,G.I. Generation
Paraguay,1986,male,25-34 years,10,278072,3.6,Paraguay1986,"3,439,716,562",1086,Boomers
Paraguay,1986,female,15-24 years,12,370579,3.24,Paraguay1986,"3,439,716,562",1086,Generation X
Paraguay,1986,male,15-24 years,10,383018,2.61,Paraguay1986,"3,439,716,562",1086,Generation X
Paraguay,1986,female,35-54 years,6,289263,2.07,Paraguay1986,"3,439,716,562",1086,Silent
Paraguay,1986,female,55-74 years,2,142637,1.4,Paraguay1986,"3,439,716,562",1086,G.I. Generation
Paraguay,1986,female,25-34 years,3,267364,1.12,Paraguay1986,"3,439,716,562",1086,Boomers
Paraguay,1986,male,35-54 years,3,300541,1,Paraguay1986,"3,439,716,562",1086,Silent
Paraguay,1986,female,5-14 years,0,470509,0,Paraguay1986,"3,439,716,562",1086,Generation X
Paraguay,1986,female,75+ years,0,28055,0,Paraguay1986,"3,439,716,562",1086,G.I. Generation
Paraguay,1986,male,5-14 years,0,485244,0,Paraguay1986,"3,439,716,562",1086,Generation X
Paraguay,1987,male,75+ years,3,21474,13.97,Paraguay1987,"3,778,316,380",1158,G.I. Generation
Paraguay,1987,male,35-54 years,15,313985,4.78,Paraguay1987,"3,778,316,380",1158,Silent
Paraguay,1987,female,75+ years,1,29224,3.42,Paraguay1987,"3,778,316,380",1158,G.I. Generation
Paraguay,1987,female,15-24 years,12,377753,3.18,Paraguay1987,"3,778,316,380",1158,Generation X
Paraguay,1987,male,55-74 years,4,134656,2.97,Paraguay1987,"3,778,316,380",1158,G.I. Generation
Paraguay,1987,male,15-24 years,11,389735,2.82,Paraguay1987,"3,778,316,380",1158,Generation X
Paraguay,1987,male,25-34 years,6,286352,2.1,Paraguay1987,"3,778,316,380",1158,Boomers
Paraguay,1987,female,35-54 years,4,301417,1.33,Paraguay1987,"3,778,316,380",1158,Silent
Paraguay,1987,female,25-34 years,2,275955,0.72,Paraguay1987,"3,778,316,380",1158,Boomers
Paraguay,1987,female,55-74 years,1,145386,0.69,Paraguay1987,"3,778,316,380",1158,G.I. Generation
Paraguay,1987,female,5-14 years,3,485452,0.62,Paraguay1987,"3,778,316,380",1158,Generation X
Paraguay,1987,male,5-14 years,0,500586,0,Paraguay1987,"3,778,316,380",1158,Generation X
Paraguay,1989,male,75+ years,2,23265,8.6,Paraguay1989,"4,599,970,618",1330,G.I. Generation
Paraguay,1989,female,75+ years,2,31393,6.37,Paraguay1989,"4,599,970,618",1330,G.I. Generation
Paraguay,1989,male,35-54 years,17,343125,4.95,Paraguay1989,"4,599,970,618",1330,Silent
Paraguay,1989,male,55-74 years,6,140982,4.26,Paraguay1989,"4,599,970,618",1330,G.I. Generation
Paraguay,1989,male,25-34 years,11,302327,3.64,Paraguay1989,"4,599,970,618",1330,Boomers
Paraguay,1989,female,15-24 years,13,391348,3.32,Paraguay1989,"4,599,970,618",1330,Generation X
Paraguay,1989,male,15-24 years,12,402329,2.98,Paraguay1989,"4,599,970,618",1330,Generation X
Paraguay,1989,female,25-34 years,3,292941,1.02,Paraguay1989,"4,599,970,618",1330,Boomers
Paraguay,1989,female,5-14 years,1,517971,0.19,Paraguay1989,"4,599,970,618",1330,Generation X
Paraguay,1989,female,35-54 years,0,328057,0,Paraguay1989,"4,599,970,618",1330,Silent
Paraguay,1989,female,55-74 years,0,151253,0,Paraguay1989,"4,599,970,618",1330,G.I. Generation
Paraguay,1989,male,5-14 years,0,534185,0,Paraguay1989,"4,599,970,618",1330,Generation X
Paraguay,1990,male,75+ years,3,24057,12.47,Paraguay1990,"5,695,201,563",1600,G.I. Generation
Paraguay,1990,female,15-24 years,24,398531,6.02,Paraguay1990,"5,695,201,563",1600,Generation X
Paraguay,1990,male,15-24 years,23,409193,5.62,Paraguay1990,"5,695,201,563",1600,Generation X
Paraguay,1990,female,55-74 years,6,154872,3.87,Paraguay1990,"5,695,201,563",1600,G.I. Generation
Paraguay,1990,male,25-34 years,10,310522,3.22,Paraguay1990,"5,695,201,563",1600,Boomers
Paraguay,1990,female,75+ years,1,32425,3.08,Paraguay1990,"5,695,201,563",1600,G.I. Generation
Paraguay,1990,male,55-74 years,4,144947,2.76,Paraguay1990,"5,695,201,563",1600,G.I. Generation
Paraguay,1990,female,25-34 years,8,301682,2.65,Paraguay1990,"5,695,201,563",1600,Boomers
Paraguay,1990,male,35-54 years,9,357722,2.52,Paraguay1990,"5,695,201,563",1600,Silent
Paraguay,1990,female,35-54 years,7,341511,2.05,Paraguay1990,"5,695,201,563",1600,Silent
Paraguay,1990,female,5-14 years,4,534004,0.75,Paraguay1990,"5,695,201,563",1600,Generation X
Paraguay,1990,male,5-14 years,0,550763,0,Paraguay1990,"5,695,201,563",1600,Generation X
Paraguay,1991,male,55-74 years,8,148800,5.38,Paraguay1991,"6,984,367,763",1907,Silent
Paraguay,1991,male,75+ years,1,25426,3.93,Paraguay1991,"6,984,367,763",1907,G.I. Generation
Paraguay,1991,male,35-54 years,14,371882,3.76,Paraguay1991,"6,984,367,763",1907,Boomers
Paraguay,1991,male,15-24 years,15,416191,3.6,Paraguay1991,"6,984,367,763",1907,Generation X
Paraguay,1991,female,15-24 years,13,405630,3.2,Paraguay1991,"6,984,367,763",1907,Generation X
Paraguay,1991,male,25-34 years,8,319155,2.51,Paraguay1991,"6,984,367,763",1907,Boomers
Paraguay,1991,female,25-34 years,4,310280,1.29,Paraguay1991,"6,984,367,763",1907,Boomers
Paraguay,1991,female,55-74 years,2,158432,1.26,Paraguay1991,"6,984,367,763",1907,Silent
Paraguay,1991,female,35-54 years,4,355055,1.13,Paraguay1991,"6,984,367,763",1907,Boomers
Paraguay,1991,female,5-14 years,4,550401,0.73,Paraguay1991,"6,984,367,763",1907,Millenials
Paraguay,1991,male,5-14 years,2,567556,0.35,Paraguay1991,"6,984,367,763",1907,Millenials
Paraguay,1991,female,75+ years,0,34004,0,Paraguay1991,"6,984,367,763",1907,G.I. Generation
Paraguay,1994,male,55-74 years,16,163247,9.8,Paraguay1994,"7,870,982,171",1981,Silent
Paraguay,1994,male,75+ years,2,29076,6.88,Paraguay1994,"7,870,982,171",1981,G.I. Generation
Paraguay,1994,male,35-54 years,22,414561,5.31,Paraguay1994,"7,870,982,171",1981,Boomers
Paraguay,1994,female,75+ years,2,38397,5.21,Paraguay1994,"7,870,982,171",1981,G.I. Generation
Paraguay,1994,male,15-24 years,22,443189,4.96,Paraguay1994,"7,870,982,171",1981,Generation X
Paraguay,1994,male,25-34 years,15,343206,4.37,Paraguay1994,"7,870,982,171",1981,Boomers
Paraguay,1994,female,25-34 years,6,334061,1.8,Paraguay1994,"7,870,982,171",1981,Boomers
Paraguay,1994,female,35-54 years,7,396264,1.77,Paraguay1994,"7,870,982,171",1981,Boomers
Paraguay,1994,female,55-74 years,3,171623,1.75,Paraguay1994,"7,870,982,171",1981,Silent
Paraguay,1994,female,15-24 years,7,431939,1.62,Paraguay1994,"7,870,982,171",1981,Generation X
Paraguay,1994,male,5-14 years,4,612776,0.65,Paraguay1994,"7,870,982,171",1981,Millenials
Paraguay,1994,female,5-14 years,2,594178,0.34,Paraguay1994,"7,870,982,171",1981,Millenials
Paraguay,1995,male,75+ years,3,30153,9.95,Paraguay1995,"9,062,131,308",2223,G.I. Generation
Paraguay,1995,male,35-54 years,27,429613,6.28,Paraguay1995,"9,062,131,308",2223,Boomers
Paraguay,1995,male,15-24 years,28,455746,6.14,Paraguay1995,"9,062,131,308",2223,Generation X
Paraguay,1995,male,25-34 years,17,349465,4.86,Paraguay1995,"9,062,131,308",2223,Generation X
Paraguay,1995,male,55-74 years,7,168605,4.15,Paraguay1995,"9,062,131,308",2223,Silent
Paraguay,1995,female,15-24 years,16,443966,3.6,Paraguay1995,"9,062,131,308",2223,Generation X
Paraguay,1995,female,55-74 years,3,176454,1.7,Paraguay1995,"9,062,131,308",2223,Silent
Paraguay,1995,female,35-54 years,6,410701,1.46,Paraguay1995,"9,062,131,308",2223,Boomers
Paraguay,1995,female,5-14 years,7,606342,1.15,Paraguay1995,"9,062,131,308",2223,Millenials
Paraguay,1995,female,25-34 years,3,340494,0.88,Paraguay1995,"9,062,131,308",2223,Generation X
Paraguay,1995,male,5-14 years,1,625433,0.16,Paraguay1995,"9,062,131,308",2223,Millenials
Paraguay,1995,female,75+ years,0,39786,0,Paraguay1995,"9,062,131,308",2223,G.I. Generation
Paraguay,1996,male,55-74 years,11,173535,6.34,Paraguay1996,"9,788,391,733",2341,Silent
Paraguay,1996,male,75+ years,2,31800,6.29,Paraguay1996,"9,788,391,733",2341,G.I. Generation
Paraguay,1996,male,15-24 years,22,469606,4.68,Paraguay1996,"9,788,391,733",2341,Generation X
Paraguay,1996,male,35-54 years,19,444785,4.27,Paraguay1996,"9,788,391,733",2341,Boomers
Paraguay,1996,male,25-34 years,15,354956,4.23,Paraguay1996,"9,788,391,733",2341,Generation X
Paraguay,1996,female,15-24 years,12,457285,2.62,Paraguay1996,"9,788,391,733",2341,Generation X
Paraguay,1996,female,25-34 years,7,346518,2.02,Paraguay1996,"9,788,391,733",2341,Generation X
Paraguay,1996,female,35-54 years,6,424905,1.41,Paraguay1996,"9,788,391,733",2341,Boomers
Paraguay,1996,female,55-74 years,2,180915,1.11,Paraguay1996,"9,788,391,733",2341,Silent
Paraguay,1996,female,5-14 years,3,617889,0.49,Paraguay1996,"9,788,391,733",2341,Millenials
Paraguay,1996,female,75+ years,0,41669,0,Paraguay1996,"9,788,391,733",2341,G.I. Generation
Paraguay,1996,male,5-14 years,0,637559,0,Paraguay1996,"9,788,391,733",2341,Millenials
Paraguay,1997,male,15-24 years,29,485277,5.98,Paraguay1997,"9,965,225,497",2326,Generation X
Paraguay,1997,male,25-34 years,21,359615,5.84,Paraguay1997,"9,965,225,497",2326,Generation X
Paraguay,1997,male,55-74 years,10,178700,5.6,Paraguay1997,"9,965,225,497",2326,Silent
Paraguay,1997,male,35-54 years,20,460079,4.35,Paraguay1997,"9,965,225,497",2326,Boomers
Paraguay,1997,female,15-24 years,15,472212,3.18,Paraguay1997,"9,965,225,497",2326,Generation X
Paraguay,1997,male,75+ years,1,33336,3,Paraguay1997,"9,965,225,497",2326,G.I. Generation
Paraguay,1997,female,25-34 years,10,351803,2.84,Paraguay1997,"9,965,225,497",2326,Generation X
Paraguay,1997,female,55-74 years,3,185568,1.62,Paraguay1997,"9,965,225,497",2326,Silent
Paraguay,1997,female,35-54 years,7,439187,1.59,Paraguay1997,"9,965,225,497",2326,Boomers
Paraguay,1997,female,5-14 years,6,627765,0.96,Paraguay1997,"9,965,225,497",2326,Millenials
Paraguay,1997,male,5-14 years,4,648002,0.62,Paraguay1997,"9,965,225,497",2326,Millenials
Paraguay,1997,female,75+ years,0,43429,0,Paraguay1997,"9,965,225,497",2326,G.I. Generation
Paraguay,1998,male,75+ years,4,34806,11.49,Paraguay1998,"9,024,567,484",2057,G.I. Generation
